season,holiday,workingday,weather,temp,humidity,windspeed,count,hour,weekday
2,0,1,1,10.66,65,15.0013,166.0,21,3
2,0,1,1,10.66,65,11.0014,47.0,22,3
2,0,1,1,9.84,65,12.998,61.0,23,3
2,0,1,1,9.84,60,12.998,35.0,00,4
2,0,1,1,8.2,69,11.0014,10.0,01,4
2,0,1,1,8.2,69,15.0013,10.0,02,4
2,0,1,1,8.2,69,7.0015,10.0,03,4
2,0,1,1,7.38,74,7.0015,10.0,04,4
2,0,1,1,7.38,74,11.0014,25.0,05,4
2,0,1,1,7.38,74,15.0013,57.0,06,4
2,0,1,1,8.2,59,23.9994,227.0,07,4
2,0,1,1,9.02,51,19.0012,211.0,08,4
2,0,1,1,9.84,48,19.9995,135.0,09,4
2,0,1,1,12.3,45,19.0012,98.0,11,4
2,0,1,1,13.12,42,16.9979,98.0,12,4
2,0,1,1,13.12,39,12.998,98.0,13,4
2,0,1,1,14.76,32,22.0028,88.0,14,4
2,0,1,2,13.94,36,16.9979,112.0,15,4
2,0,1,2,13.94,34,19.9995,198.0,16,4
2,0,1,2,13.12,36,23.9994,282.0,17,4
2,0,1,1,12.3,39,16.9979,242.0,18,4
2,0,1,2,12.3,36,19.0012,207.0,19,4
2,0,1,2,12.3,39,8.9981,164.0,20,4
2,0,1,2,12.3,39,11.0014,179.0,21,4
2,0,1,2,11.48,38,22.0028,91.0,22,4
2,0,1,2,10.66,38,19.0012,75.0,23,4
2,0,0,2,10.66,38,19.0012,97.0,00,5
2,0,0,1,10.66,38,19.9995,70.0,01,5
2,0,0,1,9.02,44,15.0013,22.0,02,5
2,0,0,1,8.2,47,12.998,27.0,03,5
2,0,0,1,9.02,44,15.0013,9.0,04,5
2,0,0,1,8.2,51,12.998,6.0,05,5
2,0,0,1,7.38,55,12.998,8.0,06,5
2,0,0,1,8.2,51,12.998,24.0,07,5
2,0,0,1,9.02,44,8.9981,24.0,08,5
2,0,0,1,9.84,41,8.9981,85.0,09,5
2,0,0,1,10.66,41,11.0014,106.0,10,5
2,0,0,1,11.48,38,11.0014,130.0,11,5
2,0,0,1,12.3,36,12.998,130.0,12,5
2,0,0,1,13.12,33,15.0013,130.0,13,5
2,0,0,1,13.94,29,15.0013,130.0,14,5
2,0,0,1,13.94,29,12.998,130.0,15,5
2,0,0,1,13.94,23,12.998,355.0,16,5
2,0,0,1,13.12,24,15.0013,355.0,17,5
2,0,0,2,13.12,21,11.0014,298.0,18,5
2,0,0,2,11.48,45,16.9979,89.0,19,5
2,0,0,2,11.48,45,16.9979,89.0,20,5
2,0,0,2,10.66,44,12.998,76.0,21,5
2,0,0,2,11.48,41,15.0013,88.0,22,5
2,0,0,2,10.66,44,19.0012,45.0,23,5
2,0,0,2,10.66,41,11.0014,97.0,00,6
2,0,0,2,9.84,52,12.998,65.0,01,6
2,0,0,3,9.02,55,12.998,25.0,02,6
2,0,0,3,8.2,69,15.0013,19.0,03,6
2,0,0,3,7.38,74,11.0014,8.0,04,6
2,0,0,3,6.56,86,8.9981,16.0,06,6
2,0,0,3,6.56,86,11.0014,17.0,07,6
2,0,0,1,8.2,69,15.0013,13.0,08,6
2,0,0,1,9.02,55,8.9981,131.0,09,6
2,0,0,2,9.02,55,15.0013,94.0,10,6
2,0,0,2,9.84,48,11.0014,33.0,11,6
2,0,0,2,10.66,44,15.0013,249.0,12,6
2,0,0,1,12.3,39,15.0013,130.0,13,6
2,0,0,1,13.12,36,11.0014,130.0,14,6
2,0,0,1,13.12,36,19.0012,119.0,15,6
2,0,0,1,13.12,31,16.9979,213.0,17,6
2,0,0,1,12.3,33,12.998,182.0,18,6
2,0,0,1,12.3,31,15.0013,122.0,19,6
2,0,0,1,11.48,36,11.0014,42.0,20,6
2,0,0,1,10.66,41,11.0014,76.0,21,6
2,0,0,1,10.66,41,11.0014,88.0,22,6
2,0,0,1,10.66,44,12.998,27.0,23,6
2,0,1,1,9.02,55,12.998,24.0,00,0
2,0,1,1,9.02,44,12.998,3.0,01,0
2,0,1,1,9.02,44,11.0014,3.0,02,0
2,0,1,1,9.02,44,11.0014,2.0,03,0
2,0,1,1,7.38,43,12.998,8.0,05,0
2,0,1,1,7.38,34,19.0012,57.0,06,0
2,0,1,1,8.2,32,22.0028,108.0,07,0
2,0,1,1,8.2,34,15.0013,155.0,08,0
2,0,1,2,9.02,32,15.0013,234.0,09,0
2,0,1,1,9.84,30,12.998,87.0,10,0
2,0,1,2,10.66,30,19.0012,78.0,11,0
2,0,1,2,12.3,24,15.0013,141.0,13,0
2,0,1,1,13.12,22,15.0013,136.0,14,0
2,0,1,1,13.12,24,19.0012,156.0,15,0
2,0,1,1,13.94,23,15.0013,212.0,16,0
2,0,1,1,13.94,23,19.9995,406.0,17,0
2,0,1,1,13.12,21,19.0012,406.0,18,0
2,0,1,1,12.3,22,8.9981,146.0,19,0
2,0,1,1,13.12,22,7.0015,102.0,20,0
2,0,1,1,13.12,21,8.9981,49.0,21,0
2,0,1,1,12.3,22,15.0013,49.0,22,0
2,0,1,1,11.48,24,19.9995,37.0,23,0
2,0,1,1,10.66,28,22.0028,21.0,00,1
2,0,1,1,9.84,32,19.9995,3.0,01,1
2,0,1,1,9.84,32,19.9995,10.0,02,1
2,0,1,1,9.84,32,19.9995,2.0,03,1
2,0,1,1,8.2,44,11.0014,2.0,04,1
2,0,1,1,9.02,37,16.9979,28.0,05,1
2,0,1,1,9.02,41,19.9995,57.0,06,1
2,0,1,1,9.02,41,23.9994,101.0,07,1
2,0,1,1,9.84,35,23.9994,224.0,08,1
2,0,1,1,11.48,28,26.0027,203.0,09,1
2,0,1,1,12.3,24,19.9995,72.0,10,1
2,0,1,2,13.94,25,26.0027,113.0,11,1
2,0,1,1,13.94,25,11.0014,67.0,12,1
2,0,1,1,13.94,25,19.9995,67.0,13,1
2,0,1,1,14.76,25,16.9979,65.0,14,1
2,0,1,1,15.58,25,15.0013,234.0,15,1
2,0,1,1,15.58,22,11.0014,131.0,16,1
2,0,1,1,16.4,20,8.9981,112.0,17,1
2,0,1,1,14.76,21,6.0032,236.0,18,1
2,0,1,1,13.94,23,12.998,161.0,19,1
2,0,1,1,14.76,21,6.0032,102.0,20,1
2,0,1,2,13.12,57,7.0015,42.0,23,1
2,0,1,2,12.3,56,12.998,22.0,05,2
2,0,1,2,12.3,49,8.9981,36.0,06,2
2,0,1,2,13.12,45,7.0015,342.0,07,2
2,0,1,2,13.12,49,11.0014,596.0,08,2
2,0,1,2,13.12,45,15.0013,166.0,09,2
2,0,1,2,13.94,46,15.0013,103.0,10,2
2,0,1,2,13.94,46,16.9979,183.0,11,2
2,0,1,2,13.94,46,11.0014,117.0,12,2
2,0,1,2,14.76,46,15.0013,103.0,13,2
2,0,1,2,14.76,46,19.9995,183.0,14,2
2,0,1,3,11.48,81,19.9995,26.0,15,2
2,0,1,3,11.48,87,16.9979,26.0,16,2
2,0,1,3,10.66,93,7.0015,48.0,17,2
2,0,1,2,10.66,93,15.0013,94.0,18,2
2,0,1,2,10.66,93,15.0013,94.0,19,2
2,0,1,3,9.84,93,19.9995,33.0,20,2
2,0,1,2,9.84,93,16.9979,130.0,21,2
2,0,1,3,9.84,93,15.0013,130.0,22,2
2,0,1,3,9.84,93,19.0012,19.0,23,2
2,0,1,3,9.84,93,15.0013,22.0,00,3
2,0,1,3,9.84,93,12.998,3.0,01,3
2,0,1,3,9.84,93,12.998,5.0,02,3
2,0,1,3,9.84,93,15.0013,2.0,03,3
2,0,1,3,9.84,93,16.9979,2.0,04,3
2,0,1,3,9.84,93,15.0013,13.0,05,3
2,0,1,3,9.84,93,19.9995,35.0,06,3
2,0,1,3,9.84,93,16.9979,96.0,07,3
2,0,1,2,9.84,100,16.9979,198.0,08,3
2,0,1,3,10.66,93,16.9979,61.0,09,3
2,0,1,3,10.66,93,16.9979,61.0,10,3
2,0,1,3,11.48,93,12.998,48.0,11,3
2,0,1,3,11.48,93,12.998,48.0,12,3
2,0,1,3,12.3,87,8.9981,16.0,13,3
2,0,1,3,12.3,87,8.9981,16.0,14,3
2,0,1,3,12.3,87,19.9995,26.0,15,3
2,0,1,2,12.3,87,16.9979,84.0,16,3
2,0,1,2,12.3,87,16.9979,229.0,17,3
2,0,1,2,12.3,87,8.9981,176.0,18,3
2,0,1,2,12.3,87,8.9981,120.0,19,3
2,0,1,3,11.48,93,19.0012,32.0,20,3
2,0,1,2,11.48,93,11.0014,22.0,21,3
2,0,1,3,11.48,93,16.9979,30.0,22,3
2,0,1,3,10.66,100,11.0014,19.0,23,3
2,0,1,1,18.04,88,8.9981,34.0,00,2
2,0,1,1,17.22,94,11.0014,16.0,01,2
2,0,1,1,17.22,94,11.0014,3.0,02,2
2,0,1,1,16.4,100,7.0015,2.0,04,2
2,0,1,1,16.4,94,12.998,14.0,05,2
2,0,1,1,17.22,94,11.0014,100.0,06,2
2,0,1,1,25.42,69,31.0009,714.0,08,2
2,0,1,1,27.06,61,19.0012,363.0,09,2
2,0,1,1,25.42,69,6.0032,181.0,10,2
2,0,1,1,25.42,69,6.0032,231.0,11,2
2,0,1,1,28.7,48,26.0027,273.0,12,2
2,0,1,1,28.7,48,26.0027,273.0,13,2
2,0,1,1,30.34,40,31.0009,183.0,14,2
2,0,1,2,31.16,35,23.9994,179.0,15,2
2,0,1,2,31.16,35,23.9994,428.0,16,2
2,0,1,2,30.34,37,27.9993,835.0,17,2
2,0,1,1,30.34,30,23.9994,560.0,18,2
2,0,1,1,28.7,32,16.9979,495.0,19,2
2,0,1,1,27.88,32,7.0015,331.0,20,2
2,0,1,1,27.06,36,19.0012,244.0,21,2
2,0,1,1,25.42,41,16.9979,339.0,22,2
2,0,1,1,24.6,40,22.0028,154.0,23,2
2,0,1,1,22.96,43,23.9994,43.0,00,3
2,0,1,1,21.32,45,15.0013,12.0,01,3
2,0,1,1,20.5,42,26.0027,19.0,02,3
2,0,1,2,18.86,51,31.0009,5.0,03,3
2,0,1,2,18.04,54,30.0026,5.0,04,3
2,0,1,2,17.22,54,36.9974,27.0,05,3
2,0,1,2,16.4,58,39.0007,136.0,06,3
2,0,1,2,17.22,47,31.0009,260.0,07,3
2,0,1,2,16.4,50,32.9975,426.0,08,3
2,0,1,2,17.22,47,19.0012,206.0,09,3
2,0,1,1,17.22,44,23.9994,247.0,10,3
2,0,1,1,18.04,41,19.0012,181.0,11,3
2,0,1,1,18.86,38,11.0014,154.0,12,3
2,0,1,1,19.68,33,22.0028,277.0,13,3
2,0,1,1,20.5,34,26.0027,108.0,14,3
2,0,1,1,21.32,29,27.9993,148.0,15,3
2,0,1,1,21.32,27,23.9994,396.0,16,3
2,0,1,1,20.5,29,11.0014,823.0,17,3
2,0,1,1,20.5,25,19.0012,526.0,18,3
2,0,1,1,18.86,28,19.0012,434.0,19,3
2,0,1,1,18.04,30,8.9981,313.0,20,3
2,0,1,1,17.22,47,12.998,235.0,21,3
2,0,1,1,17.22,38,6.0032,105.0,22,3
2,0,1,1,16.4,43,7.0015,137.0,23,3
2,0,1,1,14.76,62,12.998,49.0,00,4
2,0,1,1,14.76,53,16.9979,31.0,01,4
2,0,1,1,14.76,53,19.9995,12.0,02,4
2,0,1,1,14.76,53,19.9995,9.0,03,4
2,0,1,1,13.94,53,19.0012,6.0,04,4
2,0,1,1,13.94,53,15.0013,22.0,05,4
2,0,1,1,13.94,53,19.0012,85.0,06,4
2,0,1,2,13.94,53,19.0012,247.0,07,4
2,0,1,2,13.94,53,16.9979,242.0,08,4
2,0,1,3,13.94,61,19.9995,29.0,09,4
2,0,1,2,14.76,62,12.998,74.0,10,4
2,0,1,3,13.94,66,12.998,20.0,11,4
2,0,1,3,13.94,76,8.9981,20.0,12,4
2,0,1,3,13.94,87,12.998,16.0,13,4
2,0,1,3,13.94,87,16.9979,16.0,14,4
2,0,1,3,13.94,87,12.998,26.0,15,4
2,0,1,3,13.94,87,8.9981,26.0,16,4
2,0,1,3,13.12,93,15.0013,149.0,17,4
2,0,1,3,13.12,93,15.0013,94.0,18,4
2,0,1,3,13.12,93,15.0013,94.0,19,4
2,0,1,3,13.12,87,15.0013,360.0,20,4
2,0,1,3,12.3,93,11.0014,44.0,21,4
2,0,1,3,12.3,100,8.9981,102.0,22,4
2,0,1,3,13.12,93,7.0015,19.0,23,4
2,0,0,2,13.12,100,12.998,32.0,00,5
2,0,0,2,13.12,100,12.998,32.0,01,5
2,0,0,3,13.12,100,8.9981,18.0,02,5
2,0,0,3,13.12,100,6.0032,26.0,03,5
2,0,0,2,13.94,100,11.0014,12.0,06,5
2,0,0,3,13.94,100,11.0014,22.0,07,5
2,0,0,2,14.76,100,16.9979,46.0,08,5
2,0,0,2,15.58,94,19.9995,171.0,09,5
2,0,0,2,17.22,88,15.0013,250.0,10,5
2,0,0,2,18.86,88,15.0013,295.0,11,5
2,0,0,1,21.32,83,27.9993,181.0,12,5
2,0,0,1,21.32,83,26.0027,181.0,13,5
2,0,0,1,23.78,78,23.9994,181.0,14,5
2,0,0,1,24.6,73,26.0027,181.0,15,5
2,0,0,1,24.6,73,19.0012,441.0,16,5
2,0,0,1,24.6,73,22.0028,360.0,17,5
2,0,0,1,23.78,78,12.998,238.0,18,5
2,0,0,1,22.96,83,19.0012,309.0,19,5
2,0,0,2,22.14,88,16.9979,195.0,20,5
2,0,0,2,22.96,83,19.0012,153.0,21,5
2,0,0,2,23.78,78,16.9979,218.0,22,5
2,0,0,2,22.14,88,11.0014,107.0,23,5
2,0,0,1,21.32,83,15.0013,34.0,00,6
2,0,0,1,20.5,88,12.998,32.0,01,6
2,0,0,1,20.5,88,12.998,60.0,02,6
2,0,0,1,20.5,94,6.0032,29.0,03,6
2,0,0,1,20.5,94,6.0032,8.0,04,6
2,0,0,1,20.5,94,6.0032,10.0,05,6
2,0,0,1,21.32,94,15.0013,71.0,08,6
2,0,0,1,22.96,88,16.9979,135.0,09,6
2,0,0,1,24.6,78,11.0014,334.0,10,6
2,0,0,1,27.06,65,8.9981,566.0,11,6
2,0,0,1,27.88,65,16.9979,566.0,12,6
2,0,0,1,28.7,58,19.0012,386.0,13,6
2,0,0,1,28.7,54,22.0028,583.0,14,6
2,0,0,1,27.06,61,16.9979,386.0,15,6
2,0,0,1,30.34,48,26.0027,484.0,16,6
2,0,0,1,27.06,65,19.9995,503.0,17,6
2,0,0,1,26.24,69,11.0014,364.0,18,6
2,0,0,3,24.6,83,19.0012,253.0,19,6
2,0,0,3,24.6,83,19.0012,177.0,20,6
2,0,0,3,22.14,94,11.0014,37.0,21,6
2,0,0,3,22.14,100,11.0014,27.0,22,6
2,0,0,3,22.14,100,6.0032,74.0,23,6
2,0,1,1,22.14,100,6.0032,12.0,01,0
2,0,1,1,22.14,100,6.0032,14.0,02,0
2,0,1,2,20.5,100,7.0015,7.0,03,0
2,0,1,2,21.32,100,6.0032,353.0,07,0
2,0,1,1,22.96,88,7.0015,409.0,08,0
2,0,1,1,24.6,83,8.9981,364.0,09,0
2,0,1,1,26.24,73,15.0013,120.0,10,0
2,0,1,1,26.24,73,15.0013,253.0,11,0
2,0,1,1,27.06,74,16.9979,188.0,12,0
2,0,1,1,28.7,65,15.0013,344.0,13,0
2,0,1,1,29.52,54,15.0013,125.0,14,0
2,0,1,1,30.34,51,15.0013,166.0,15,0
2,0,1,1,28.7,54,23.9994,272.0,16,0
2,0,1,1,28.7,54,19.9995,481.0,17,0
2,0,1,1,27.88,57,23.9994,481.0,18,0
2,0,1,1,27.06,57,22.0028,387.0,19,0
2,0,1,1,27.06,61,19.0012,306.0,20,0
2,0,1,1,25.42,69,16.9979,224.0,21,0
2,0,1,1,24.6,73,19.9995,169.0,22,0
2,0,1,1,23.78,78,19.0012,76.0,23,0
2,0,1,1,25.42,69,19.0012,34.0,00,1
2,0,1,1,25.42,73,19.0012,5.0,01,1
2,0,1,1,22.96,83,22.0028,3.0,02,1
2,0,1,1,22.14,88,19.0012,3.0,03,1
2,0,1,1,22.96,83,16.9979,6.0,04,1
2,0,1,1,22.14,88,16.9979,22.0,05,1
2,0,1,1,22.96,88,15.0013,113.0,06,1
2,0,1,1,23.78,83,19.9995,506.0,07,1
2,0,1,1,23.78,83,19.9995,460.0,08,1
2,0,1,1,26.24,73,23.9994,210.0,09,1
2,0,1,1,27.06,69,23.9994,128.0,10,1
2,0,1,1,27.88,65,26.0027,165.0,11,1
2,0,1,1,28.7,61,27.9993,218.0,12,1
2,0,1,1,30.34,51,30.0026,233.0,13,1
2,0,1,1,29.52,58,22.0028,195.0,14,1
2,0,1,1,28.7,61,23.9994,195.0,15,1
2,0,1,1,28.7,58,26.0027,272.0,16,1
2,0,1,1,27.88,61,23.9994,481.0,17,1
2,0,1,1,27.88,65,30.0026,518.0,18,1
2,0,1,1,26.24,73,27.9993,487.0,19,1
2,0,1,1,26.24,73,23.9994,273.0,20,1
2,0,1,1,25.42,78,19.0012,246.0,21,1
2,0,1,2,24.6,83,12.998,151.0,22,1
2,0,1,2,24.6,83,15.0013,65.0,23,1
2,0,1,1,24.6,83,15.0013,36.0,00,2
2,0,1,1,24.6,83,16.9979,15.0,01,2
2,0,1,1,23.78,88,16.9979,3.0,02,2
2,0,1,2,23.78,88,19.0012,3.0,03,2
2,0,1,1,22.96,94,15.0013,6.0,04,2
2,0,1,2,22.96,94,16.9979,10.0,05,2
2,0,1,1,22.96,94,16.9979,195.0,06,2
2,0,1,2,23.78,88,19.0012,283.0,07,2
2,0,1,2,23.78,88,22.0028,405.0,08,2
2,0,1,2,24.6,88,27.9993,186.0,09,2
2,0,1,2,25.42,83,19.0012,131.0,10,2
2,0,1,2,26.24,78,19.0012,225.0,11,2
2,0,1,1,27.06,78,22.0028,139.0,12,2
2,0,1,1,26.24,78,19.9995,139.0,13,2
2,0,1,1,27.88,74,19.0012,190.0,14,2
2,0,1,1,28.7,65,32.9975,211.0,15,2
2,0,1,1,28.7,70,26.0027,272.0,16,2
2,0,1,3,27.06,83,26.0027,111.0,17,2
2,0,1,3,27.06,83,26.0027,111.0,18,2
2,0,1,1,25.42,78,19.0012,605.0,19,2
2,0,1,1,26.24,83,22.0028,387.0,20,2
2,0,1,1,25.42,88,19.0012,124.0,21,2
2,0,1,2,25.42,88,22.0028,108.0,22,2
2,0,1,2,25.42,88,23.9994,82.0,23,2
2,0,1,1,26.24,78,23.9994,91.0,00,3
2,0,1,2,25.42,83,26.0027,16.0,01,3
2,0,1,2,25.42,83,30.0026,2.0,02,3
2,0,1,2,26.24,78,26.0027,5.0,03,3
2,0,1,2,25.42,83,27.9993,3.0,04,3
2,0,1,2,25.42,83,26.0027,46.0,05,3
2,0,1,2,26.24,78,31.0009,104.0,06,3
2,0,1,2,26.24,78,30.0026,477.0,07,3
2,0,1,2,27.06,78,30.0026,421.0,08,3
2,0,1,3,25.42,88,22.0028,109.0,09,3
2,0,1,2,25.42,88,19.0012,131.0,10,3
2,0,1,2,25.42,83,19.0012,131.0,11,3
2,0,1,2,25.42,78,16.9979,168.0,12,3
2,0,1,2,25.42,83,19.9995,139.0,13,3
2,0,1,1,25.42,83,19.9995,139.0,14,3
2,0,1,1,27.06,69,22.0028,211.0,15,3
2,0,1,1,25.42,78,16.9979,277.0,16,3
2,0,1,1,26.24,47,23.9994,482.0,17,3
2,0,1,1,26.24,47,23.9994,482.0,18,3
2,0,1,1,25.42,43,19.9995,580.0,19,3
2,0,1,1,23.78,43,15.0013,447.0,20,3
2,0,1,1,22.96,46,8.9981,300.0,21,3
2,0,1,1,22.14,45,11.0014,121.0,22,3
2,0,1,1,22.14,39,6.0032,167.0,23,3
2,0,1,1,21.32,39,19.0012,53.0,00,4
2,0,1,1,20.5,45,6.0032,50.0,01,4
2,0,1,1,18.86,63,7.0015,20.0,02,4
2,0,1,1,18.86,59,6.0032,6.0,03,4
2,0,1,1,18.86,51,8.9981,6.0,04,4
2,0,1,1,18.86,47,8.9981,25.0,05,4
2,0,1,1,20.5,45,19.0012,107.0,06,4
2,0,1,1,21.32,42,12.998,265.0,07,4
2,0,1,1,22.14,39,19.9995,427.0,08,4
2,0,1,1,22.14,39,22.0028,323.0,09,4
2,0,1,1,22.96,40,19.0012,141.0,10,4
2,0,1,1,24.6,38,15.0013,292.0,11,4
2,0,1,1,22.96,37,19.0012,349.0,12,4
2,0,1,1,22.96,37,19.9995,359.0,13,4
2,0,1,1,24.6,35,22.0028,349.0,14,4
2,0,1,2,22.96,40,19.9995,254.0,15,4
2,0,1,2,22.14,42,23.9994,564.0,16,4
2,0,1,2,21.32,45,26.0027,344.0,17,4
2,0,1,1,21.32,48,23.9994,378.0,18,4
2,0,1,1,18.86,55,22.0028,176.0,19,4
2,0,1,1,19.68,48,15.0013,142.0,20,4
2,0,1,1,18.86,51,12.998,234.0,21,4
2,0,1,1,17.22,58,11.0014,216.0,22,4
2,0,1,2,18.04,54,6.0032,96.0,23,4
2,0,0,2,18.04,54,16.9979,95.0,00,5
2,0,0,2,18.04,54,11.0014,71.0,01,5
2,0,0,2,18.04,54,15.0013,42.0,02,5
2,0,0,2,17.22,54,12.998,27.0,03,5
2,0,0,2,17.22,54,15.0013,13.0,04,5
2,0,0,1,17.22,54,26.0027,8.0,05,5
2,0,0,1,16.4,58,19.0012,20.0,06,5
2,0,0,1,16.4,54,26.0027,96.0,07,5
2,0,0,1,16.4,54,19.9995,68.0,08,5
2,0,0,1,18.04,51,23.9994,349.0,09,5
2,0,0,1,19.68,44,26.0027,348.0,10,5
2,0,0,1,20.5,42,23.9994,311.0,11,5
2,0,0,1,21.32,42,26.0027,311.0,12,5
2,0,0,1,22.14,39,19.9995,436.0,13,5
2,0,0,1,22.14,39,15.0013,628.0,14,5
2,0,0,1,22.96,37,8.9981,628.0,15,5
2,0,0,1,23.78,37,12.998,343.0,16,5
2,0,0,1,22.96,43,8.9981,355.0,17,5
2,0,0,1,22.14,43,8.9981,355.0,18,5
2,0,0,1,22.14,43,8.9981,216.0,19,5
2,0,0,1,18.04,62,8.9981,216.0,20,5
2,0,0,1,18.04,62,8.9981,216.0,21,5
2,0,0,1,18.04,67,7.0015,186.0,22,5
2,0,0,1,18.04,67,7.0015,180.0,23,5
2,0,1,1,18.86,94,6.0032,40.0,00,4
2,0,1,1,18.04,100,6.0032,12.0,02,4
2,0,1,1,18.04,94,6.0032,6.0,04,4
2,0,1,1,18.04,94,7.0015,14.0,05,4
2,0,1,1,18.86,88,7.0015,171.0,06,4
2,0,1,1,20.5,77,11.0014,429.0,07,4
2,0,1,1,22.14,68,15.0013,189.0,09,4
2,0,1,1,22.96,64,12.998,131.0,10,4
2,0,1,2,23.78,60,12.998,259.0,11,4
2,0,1,2,24.6,56,16.9979,236.0,12,4
2,0,1,3,24.6,56,19.0012,195.0,13,4
2,0,1,1,25.42,53,15.0013,244.0,14,4
2,0,1,2,24.6,56,12.998,236.0,15,4
2,0,1,2,24.6,53,11.0014,359.0,16,4
2,0,1,1,24.6,56,11.0014,483.0,18,4
2,0,1,1,23.78,64,6.0032,295.0,19,4
2,0,1,1,23.78,64,7.0015,251.0,20,4
2,0,1,1,22.96,64,7.0015,311.0,21,4
2,0,1,1,21.32,72,11.0014,230.0,23,4
2,0,0,1,21.32,77,7.0015,97.0,00,5
2,0,0,1,21.32,72,7.0015,61.0,02,5
2,0,0,1,19.68,82,7.0015,35.0,03,5
2,0,0,1,18.86,88,8.9981,6.0,04,5
2,0,0,1,18.86,88,7.0015,11.0,05,5
2,0,0,1,20.5,82,8.9981,37.0,06,5
2,0,0,1,22.14,73,8.9981,87.0,07,5
2,0,0,1,22.96,68,19.0012,207.0,08,5
2,0,0,1,24.6,64,15.0013,368.0,09,5
2,0,0,1,25.42,61,7.0015,436.0,10,5
2,0,0,1,26.24,53,8.9981,615.0,11,5
2,0,0,1,29.52,45,16.9979,500.0,15,5
2,0,0,2,29.52,39,16.9979,583.0,16,5
2,0,0,2,29.52,42,11.0014,555.0,17,5
2,0,0,2,28.7,45,11.0014,480.0,18,5
2,0,0,1,27.88,47,11.0014,489.0,19,5
2,0,0,1,25.42,61,7.0015,317.0,21,5
2,0,0,1,24.6,69,8.9981,275.0,22,5
2,0,0,1,23.78,78,6.0032,177.0,23,5
2,0,0,1,22.14,88,11.0014,154.0,00,6
2,0,0,1,21.32,94,8.9981,83.0,01,6
2,0,0,1,21.32,94,7.0015,90.0,02,6
2,0,0,1,20.5,100,7.0015,29.0,03,6
2,0,0,1,20.5,100,7.0015,10.0,05,6
2,0,0,1,21.32,94,7.0015,21.0,06,6
2,0,0,1,22.14,88,7.0015,38.0,07,6
2,0,0,1,24.6,73,6.0032,182.0,08,6
2,0,0,1,25.42,69,7.0015,170.0,09,6
2,0,0,1,26.24,65,8.9981,426.0,10,6
2,0,0,1,28.7,54,12.998,615.0,11,6
2,0,0,2,29.52,51,12.998,537.0,12,6
2,0,0,2,27.06,54,15.0013,603.0,13,6
2,0,0,3,25.42,69,12.998,379.0,14,6
2,0,0,2,27.06,61,11.0014,386.0,15,6
2,0,0,1,27.88,61,8.9981,542.0,16,6
2,0,0,1,28.7,58,16.9979,579.0,17,6
2,0,0,1,27.06,61,15.0013,340.0,18,6
2,0,0,1,27.06,61,12.998,334.0,19,6
2,0,0,1,26.24,65,11.0014,303.0,20,6
2,0,0,1,25.42,73,12.998,204.0,21,6
2,0,0,1,24.6,83,8.9981,96.0,22,6
2,0,0,2,23.78,83,8.9981,87.0,23,6
2,0,1,2,22.96,88,8.9981,33.0,00,0
2,0,1,1,22.96,88,7.0015,15.0,01,0
2,0,1,3,22.96,88,11.0014,3.0,02,0
2,0,1,3,22.14,94,11.0014,3.0,03,0
2,0,1,2,22.96,94,7.0015,419.0,07,0
2,0,1,1,24.6,88,12.998,475.0,08,0
2,0,1,1,24.6,88,15.0013,364.0,09,0
2,0,1,1,27.06,74,19.9995,120.0,10,0
2,0,1,1,27.88,69,26.0027,165.0,11,0
2,0,1,1,27.88,69,26.0027,288.0,12,0
2,0,1,2,30.34,58,27.9993,233.0,13,0
2,0,1,2,29.52,62,35.0008,159.0,14,0
2,0,1,2,29.52,62,30.0026,155.0,15,0
2,0,1,2,29.52,62,19.9995,270.0,16,0
2,0,1,3,29.52,70,26.0027,194.0,17,0
2,0,1,1,28.7,74,19.0012,524.0,18,0
2,0,1,1,28.7,74,15.0013,367.0,19,0
2,0,1,1,26.24,83,15.0013,387.0,20,0
2,0,1,1,26.24,89,15.0013,273.0,21,0
2,0,1,1,25.42,94,15.0013,216.0,22,0
2,0,1,2,25.42,88,12.998,58.0,23,0
2,0,1,2,24.6,94,12.998,39.0,00,1
2,0,1,2,24.6,94,11.0014,20.0,01,1
2,0,1,2,24.6,94,12.998,5.0,02,1
2,0,1,2,23.78,94,7.0015,7.0,03,1
2,0,1,1,24.6,88,7.0015,10.0,04,1
2,0,1,2,23.78,94,16.9979,10.0,05,1
2,0,1,2,23.78,94,12.998,168.0,06,1
2,0,1,3,26.24,78,12.998,408.0,07,1
2,0,1,3,25.42,83,15.0013,261.0,08,1
2,0,1,2,26.24,73,12.998,350.0,09,1
2,0,1,1,28.7,61,22.0028,112.0,10,1
2,0,1,1,30.34,51,15.0013,112.0,11,1
2,0,1,1,31.16,45,26.0027,190.0,12,1
2,0,1,1,31.98,46,16.9979,235.0,13,1
2,0,1,1,31.98,46,19.0012,147.0,14,1
2,0,1,3,30.34,55,27.9993,183.0,15,1
2,0,1,1,27.06,69,12.998,375.0,16,1
2,0,1,1,28.7,61,7.0015,679.0,17,1
2,0,1,1,28.7,70,12.998,452.0,18,1
2,0,1,1,27.06,74,12.998,540.0,19,1
2,0,1,1,27.06,74,6.0032,273.0,20,1
2,0,1,1,26.24,78,6.0032,209.0,21,1
2,0,1,3,25.42,88,15.0013,25.0,22,1
2,0,1,3,27.06,74,11.0014,96.0,23,1
